Calibration (sys),Calibration (gyro),Calibration (accel),Calibration (mag),Roll [deg],Pitch [deg],Yaw [deg],Angular velocity (x),Angular velocity (y),Angular velocity (z),Linear acceleration (x),Linear acceleration (y),Linear acceleration (z),Acceleration (x),Acceleration (y),Acceleration (z),Gravity (x),Gravity (y),Gravity (z),Magnetometer (x),Magnetometer (y),Magnetometer (z),Quaternion (w),Quaternion (x),Quaternion (y),Quaternion (z),Pressure [Pa],Temperature [K],Altitude [m],Time [s]
calibration_sys,calibration_gyro,calibration_accel,calibration_mag,orientation_x,orientation_y,orientation_z,angular_velocity_x,angular_velocity_y,angular_velocity_z,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z,acceleration_x,acceleration_y,acceleration_z,gravity_x,gravity_y,gravity_z,magnetometer_x,magnetometer_y,magnetometer_z,quaternion_w,quaternion_x,quaternion_y,quaternion_z,pressure,temperature,altitude,timestamp
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0238,-0.0509,0.0514,-9.2741,-1.0937,2.9648,-9.2979,-1.0428,2.9135,-27.3683,-21.4480,27.2493,0.184834,-0.732475,-0.334867,-0.563186,95150.34,280.76,586.41,137.3714
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0238,-0.0509,0.0514,-9.2741,-1.0937,2.9648,-9.2979,-1.0428,2.9135,-27.3683,-21.4480,27.2493,0.184834,-0.732475,-0.334867,-0.563186,95152.35,280.76,586.24,137.4000
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0238,-0.0509,0.0514,-9.2741,-1.0937,2.9648,-9.2979,-1.0428,2.9135,-27.3683,-21.4480,27.2493,0.184834,-0.732475,-0.334867,-0.563186,95154.36,280.76,586.07,137.4286
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0238,-0.0509,0.0514,-9.2741,-1.0937,2.9648,-9.2979,-1.0428,2.9135,-27.3683,-21.4480,27.2493,0.184834,-0.732475,-0.334867,-0.563186,95156.37,280.76,585.89,137.4571
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0238,-0.0509,0.0514,-9.2741,-1.0937,2.9648,-9.2979,-1.0428,2.9135,-27.3683,-21.4480,27.2493,0.184834,-0.732475,-0.334867,-0.563186,95158.39,280.76,585.72,137.4857
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0238,-0.0509,0.0514,-9.2741,-1.0937,2.9648,-9.2979,-1.0428,2.9135,-27.3683,-21.4480,27.2493,0.184834,-0.732475,-0.334867,-0.563186,95160.40,280.76,585.55,137.5143
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0238,-0.0509,0.0514,-9.2741,-1.0937,2.9648,-9.2979,-1.0428,2.9135,-27.3683,-21.4480,27.2493,0.184834,-0.732475,-0.334867,-0.563186,95162.41,280.76,585.38,137.5429
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0238,-0.0509,0.0514,-9.2741,-1.0937,2.9648,-9.2979,-1.0428,2.9135,-27.3683,-21.4480,27.2493,0.184834,-0.732475,-0.334867,-0.563186,95164.42,280.77,585.20,137.5714
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0238,-0.0509,0.0513,-9.2741,-1.0937,2.9648,-9.2979,-1.0428,2.9135,-27.3683,-21.4480,27.2493,0.184834,-0.732475,-0.334867,-0.563186,95166.43,280.77,585.03,137.6000
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0238,-0.0509,0.0513,-9.2741,-1.0937,2.9648,-9.2979,-1.0428,2.9135,-27.3683,-21.4480,27.2493,0.184834,-0.732475,-0.334867,-0.563186,95168.44,280.77,584.86,137.6286
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0238,-0.0509,0.0513,-9.2741,-1.0937,2.9648,-9.2979,-1.0428,2.9135,-27.3683,-21.4480,27.2493,0.184834,-0.732475,-0.334867,-0.563186,95170.46,280.77,584.69,137.6571
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0238,-0.0509,0.0513,-9.2741,-1.0937,2.9648,-9.2979,-1.0428,2.9135,-27.3683,-21.4480,27.2493,0.184834,-0.732475,-0.334867,-0.563186,95172.47,280.77,584.51,137.6857
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0238,-0.0509,0.0513,-9.2741,-1.0937,2.9648,-9.2979,-1.0428,2.9135,-27.3683,-21.4480,27.2493,0.184834,-0.732475,-0.334867,-0.563186,95174.48,280.77,584.34,137.7143
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0238,-0.0509,0.0513,-9.2741,-1.0937,2.9648,-9.2979,-1.0428,2.9135,-27.3683,-21.4480,27.2493,0.184834,-0.732475,-0.334867,-0.563186,95176.49,280.77,584.17,137.7429
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0238,-0.0509,0.0513,-9.2741,-1.0937,2.9648,-9.2979,-1.0428,2.9135,-27.3683,-21.4480,27.2493,0.184834,-0.732475,-0.334867,-0.563186,95178.50,280.77,584.00,137.7714
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0238,-0.0509,0.0513,-9.2741,-1.0937,2.9648,-9.2979,-1.0428,2.9135,-27.3683,-21.4480,27.2493,0.184834,-0.732475,-0.334867,-0.563186,95180.51,280.77,583.82,137.8000
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0238,-0.0509,0.0513,-9.2741,-1.0937,2.9648,-9.2979,-1.0428,2.9135,-27.3683,-21.4480,27.2493,0.184834,-0.732475,-0.334867,-0.563186,95182.52,280.77,583.65,137.8286
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0238,-0.0509,0.0513,-9.2741,-1.0937,2.9648,-9.2979,-1.0428,2.9135,-27.3683,-21.4480,27.2493,0.184834,-0.732475,-0.334867,-0.563186,95184.54,280.77,583.48,137.8571
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0238,-0.0509,0.0513,-9.2741,-1.0937,2.9648,-9.2979,-1.0428,2.9135,-27.3683,-21.4480,27.2493,0.184834,-0.732475,-0.334867,-0.563186,95186.55,280.77,583.30,137.8857
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0238,-0.0509,0.0513,-9.2741,-1.0937,2.9648,-9.2979,-1.0428,2.9135,-27.3683,-21.4480,27.2493,0.184834,-0.732475,-0.334867,-0.563186,95188.56,280.77,583.13,137.9143
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0238,-0.0509,0.0513,-9.2741,-1.0937,2.9648,-9.2979,-1.0428,2.9135,-27.3683,-21.4480,27.2493,0.184834,-0.732475,-0.334867,-0.563186,95190.57,280.77,582.96,137.9429
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0238,-0.0509,0.0513,-9.2741,-1.0937,2.9648,-9.2979,-1.0428,2.9135,-27.3683,-21.4480,27.2493,0.184834,-0.732475,-0.334867,-0.563186,95192.58,280.78,582.79,137.9714
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0238,-0.0509,0.0513,-9.2741,-1.0937,2.9648,-9.2979,-1.0428,2.9135,-27.3683,-21.4480,27.2493,0.184834,-0.732475,-0.334867,-0.563186,95194.59,280.78,582.61,138.0000
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0238,-0.0509,0.0513,-9.2741,-1.0937,2.9648,-9.2979,-1.0428,2.9135,-27.3683,-21.4480,27.2493,0.184834,-0.732475,-0.334867,-0.563186,95196.60,280.78,582.44,138.0286
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0238,-0.0509,0.0513,-9.2741,-1.0937,2.9648,-9.2979,-1.0428,2.9135,-27.3683,-21.4480,27.2493,0.184834,-0.732475,-0.334867,-0.563186,95198.62,280.78,582.27,138.0571
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0238,-0.0509,0.0513,-9.2741,-1.0937,2.9648,-9.2979,-1.0428,2.9135,-27.3683,-21.4480,27.2493,0.184834,-0.732475,-0.334867,-0.563186,95200.63,280.78,582.10,138.0857
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0238,-0.0509,0.0513,-9.2741,-1.0937,2.9648,-9.2979,-1.0428,2.9135,-27.3683,-21.4480,27.2493,0.184834,-0.732475,-0.334867,-0.563186,95202.64,280.78,581.92,138.1143
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0238,-0.0509,0.0513,-9.2741,-1.0937,2.9648,-9.2979,-1.0428,2.9135,-27.3683,-21.4480,27.2493,0.184834,-0.732475,-0.334867,-0.563186,95204.65,280.78,581.75,138.1429
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0238,-0.0509,0.0513,-9.2741,-1.0937,2.9648,-9.2979,-1.0428,2.9135,-27.3683,-21.4480,27.2493,0.184834,-0.732475,-0.334867,-0.563186,95206.66,280.78,581.58,138.1714
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0238,-0.0509,0.0513,-9.2741,-1.0937,2.9648,-9.2979,-1.0428,2.9135,-27.3683,-21.4480,27.2493,0.184834,-0.732475,-0.334867,-0.563186,95208.67,280.78,581.41,138.2000
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0238,-0.0509,0.0513,-9.2741,-1.0937,2.9648,-9.2979,-1.0428,2.9135,-27.3683,-21.4480,27.2493,0.184834,-0.732475,-0.334867,-0.563186,95210.68,280.78,581.23,138.2286
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0238,-0.0509,0.0513,-9.2741,-1.0937,2.9648,-9.2979,-1.0428,2.9135,-27.3683,-21.4480,27.2494,0.184834,-0.732475,-0.334867,-0.563186,95212.69,280.78,581.06,138.2571
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0238,-0.0509,0.0513,-9.2741,-1.0937,2.9648,-9.2979,-1.0428,2.9135,-27.3683,-21.4480,27.2494,0.184834,-0.732475,-0.334867,-0.563186,95214.71,280.78,580.89,138.2857
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0238,-0.0509,0.0513,-9.2741,-1.0937,2.9648,-9.2979,-1.0428,2.9135,-27.3683,-21.4480,27.2494,0.184834,-0.732475,-0.334867,-0.563186,95216.72,280.78,580.72,138.3143
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0238,-0.0509,0.0513,-9.2741,-1.0937,2.9648,-9.2979,-1.0428,2.9135,-27.3683,-21.4480,27.2494,0.184834,-0.732475,-0.334867,-0.563186,95218.73,280.78,580.54,138.3429
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0238,-0.0509,0.0513,-9.2741,-1.0937,2.9648,-9.2979,-1.0428,2.9135,-27.3683,-21.4480,27.2494,0.184834,-0.732475,-0.334867,-0.563186,95220.74,280.79,580.37,138.3714
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0238,-0.0509,0.0513,-9.2741,-1.0937,2.9648,-9.2979,-1.0428,2.9135,-27.3683,-21.4480,27.2494,0.184834,-0.732475,-0.334867,-0.563186,95222.75,280.79,580.20,138.4000
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0238,-0.0509,0.0513,-9.2741,-1.0937,2.9648,-9.2979,-1.0428,2.9135,-27.3683,-21.4480,27.2494,0.184834,-0.732475,-0.334867,-0.563186,95224.76,280.79,580.03,138.4286
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0238,-0.0509,0.0513,-9.2741,-1.0937,2.9648,-9.2979,-1.0428,2.9135,-27.3683,-21.4480,27.2494,0.184834,-0.732475,-0.334867,-0.563186,95226.77,280.79,579.85,138.4571
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0238,-0.0509,0.0513,-9.2741,-1.0937,2.9648,-9.2979,-1.0428,2.9135,-27.3682,-21.4480,27.2494,0.184834,-0.732475,-0.334867,-0.563186,95228.78,280.79,579.68,138.4857
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0238,-0.0509,0.0513,-9.2741,-1.0937,2.9648,-9.2979,-1.0428,2.9135,-27.3682,-21.4480,27.2494,0.184834,-0.732475,-0.334867,-0.563186,95230.79,280.79,579.51,138.5143
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0238,-0.0509,0.0513,-9.2741,-1.0937,2.9648,-9.2979,-1.0428,2.9135,-27.3682,-21.4480,27.2494,0.184834,-0.732475,-0.334867,-0.563186,95232.81,280.79,579.34,138.5429
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0238,-0.0509,0.0513,-9.2741,-1.0937,2.9648,-9.2979,-1.0428,2.9135,-27.3682,-21.4480,27.2494,0.184834,-0.732475,-0.334867,-0.563186,95234.82,280.79,579.16,138.5714
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0238,-0.0509,0.0513,-9.2741,-1.0937,2.9648,-9.2979,-1.0428,2.9135,-27.3682,-21.4480,27.2494,0.184834,-0.732475,-0.334867,-0.563186,95236.83,280.79,578.99,138.6000
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0238,-0.0509,0.0513,-9.2741,-1.0937,2.9648,-9.2979,-1.0428,2.9135,-27.3682,-21.4480,27.2494,0.184834,-0.732475,-0.334867,-0.563186,95238.84,280.79,578.82,138.6286
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0238,-0.0509,0.0513,-9.2741,-1.0937,2.9648,-9.2979,-1.0428,2.9135,-27.3682,-21.4480,27.2494,0.184834,-0.732475,-0.334867,-0.563186,95240.85,280.79,578.65,138.6571
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0238,-0.0509,0.0513,-9.2741,-1.0937,2.9648,-9.2979,-1.0428,2.9135,-27.3682,-21.4481,27.2494,0.184834,-0.732475,-0.334867,-0.563186,95242.86,280.79,578.47,138.6857
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0238,-0.0509,0.0513,-9.2741,-1.0937,2.9648,-9.2979,-1.0428,2.9135,-27.3682,-21.4481,27.2494,0.184834,-0.732475,-0.334867,-0.563186,95244.87,280.79,578.30,138.7143
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0238,-0.0509,0.0513,-9.2741,-1.0937,2.9648,-9.2979,-1.0428,2.9135,-27.3682,-21.4481,27.2494,0.184834,-0.732475,-0.334867,-0.563186,95246.88,280.79,578.13,138.7429
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0238,-0.0509,0.0513,-9.2741,-1.0937,2.9648,-9.2979,-1.0428,2.9135,-27.3682,-21.4481,27.2494,0.184834,-0.732475,-0.334867,-0.563186,95248.89,280.79,577.96,138.7714
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0238,-0.0509,0.0513,-9.2741,-1.0937,2.9648,-9.2979,-1.0428,2.9135,-27.3682,-21.4481,27.2494,0.184834,-0.732475,-0.334867,-0.563186,95250.90,280.80,577.78,138.8000
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0238,-0.0509,0.0513,-9.2741,-1.0937,2.9648,-9.2979,-1.0428,2.9135,-27.3682,-21.4481,27.2494,0.184834,-0.732475,-0.334867,-0.563186,95252.91,280.80,577.61,138.8286
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0238,-0.0509,0.0513,-9.2741,-1.0937,2.9648,-9.2979,-1.0428,2.9135,-27.3682,-21.4481,27.2494,0.184834,-0.732475,-0.334867,-0.563186,95254.92,280.80,577.44,138.8571
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0238,-0.0509,0.0513,-9.2741,-1.0937,2.9648,-9.2979,-1.0428,2.9135,-27.3682,-21.4481,27.2494,0.184834,-0.732475,-0.334867,-0.563186,95256.94,280.80,577.27,138.8857
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0238,-0.0509,0.0513,-9.2741,-1.0937,2.9648,-9.2979,-1.0428,2.9135,-27.3682,-21.4481,27.2494,0.184834,-0.732475,-0.334867,-0.563186,95258.95,280.80,577.09,138.9143
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0238,-0.0509,0.0513,-9.2741,-1.0936,2.9648,-9.2979,-1.0428,2.9135,-27.3682,-21.4481,27.2494,0.184834,-0.732475,-0.334867,-0.563186,95260.96,280.80,576.92,138.9429
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0238,-0.0509,0.0513,-9.2741,-1.0936,2.9648,-9.2979,-1.0428,2.9135,-27.3682,-21.4481,27.2494,0.184834,-0.732475,-0.334867,-0.563186,95262.97,280.80,576.75,138.9714
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0238,-0.0509,0.0513,-9.2741,-1.0936,2.9648,-9.2979,-1.0428,2.9135,-27.3682,-21.4481,27.2494,0.184834,-0.732475,-0.334867,-0.563186,95264.98,280.80,576.58,139.0000
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0238,-0.0509,0.0513,-9.2741,-1.0936,2.9648,-9.2979,-1.0428,2.9135,-27.3682,-21.4481,27.2494,0.184834,-0.732475,-0.334867,-0.563186,95266.99,280.80,576.40,139.0286
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0238,-0.0509,0.0513,-9.2741,-1.0936,2.9648,-9.2979,-1.0428,2.9135,-27.3682,-21.4481,27.2494,0.184834,-0.732475,-0.334867,-0.563186,95269.00,280.80,576.23,139.0571
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0238,-0.0509,0.0513,-9.2741,-1.0936,2.9648,-9.2979,-1.0428,2.9135,-27.3682,-21.4481,27.2494,0.184834,-0.732475,-0.334867,-0.563186,95271.01,280.80,576.06,139.0857
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0238,-0.0509,0.0513,-9.2741,-1.0936,2.9648,-9.2979,-1.0428,2.9135,-27.3682,-21.4481,27.2494,0.184834,-0.732475,-0.334867,-0.563186,95273.02,280.80,575.89,139.1143
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0238,-0.0509,0.0513,-9.2741,-1.0936,2.9648,-9.2980,-1.0428,2.9135,-27.3682,-21.4481,27.2494,0.184834,-0.732475,-0.334867,-0.563186,95275.03,280.80,575.71,139.1429
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0238,-0.0509,0.0513,-9.2741,-1.0936,2.9648,-9.2980,-1.0428,2.9135,-27.3682,-21.4481,27.2494,0.184834,-0.732475,-0.334867,-0.563186,95277.04,280.80,575.54,139.1714
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0238,-0.0509,0.0513,-9.2741,-1.0936,2.9648,-9.2980,-1.0428,2.9135,-27.3682,-21.4481,27.2494,0.184834,-0.732475,-0.334867,-0.563186,95279.05,280.81,575.37,139.2000
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0238,-0.0509,0.0513,-9.2741,-1.0936,2.9648,-9.2980,-1.0428,2.9135,-27.3682,-21.4481,27.2494,0.184834,-0.732475,-0.334867,-0.563186,95281.06,280.81,575.20,139.2286
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0238,-0.0509,0.0513,-9.2741,-1.0936,2.9648,-9.2980,-1.0428,2.9135,-27.3682,-21.4481,27.2494,0.184834,-0.732475,-0.334867,-0.563186,95283.07,280.81,575.02,139.2571
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0238,-0.0509,0.0513,-9.2741,-1.0936,2.9648,-9.2980,-1.0428,2.9135,-27.3682,-21.4481,27.2494,0.184834,-0.732475,-0.334867,-0.563186,95285.08,280.81,574.85,139.2857
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0238,-0.0509,0.0513,-9.2741,-1.0936,2.9648,-9.2980,-1.0428,2.9135,-27.3682,-21.4481,27.2494,0.184834,-0.732475,-0.334867,-0.563186,95287.10,280.81,574.68,139.3143
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0238,-0.0509,0.0513,-9.2741,-1.0936,2.9648,-9.2980,-1.0428,2.9135,-27.3682,-21.4481,27.2494,0.184834,-0.732475,-0.334867,-0.563186,95289.11,280.81,574.51,139.3429
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0238,-0.0509,0.0513,-9.2741,-1.0936,2.9648,-9.2980,-1.0428,2.9135,-27.3682,-21.4481,27.2494,0.184834,-0.732475,-0.334867,-0.563186,95291.12,280.81,574.33,139.3714
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0238,-0.0509,0.0513,-9.2741,-1.0936,2.9648,-9.2980,-1.0428,2.9135,-27.3682,-21.4481,27.2494,0.184834,-0.732475,-0.334867,-0.563186,95293.13,280.81,574.16,139.4000
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0238,-0.0509,0.0513,-9.2741,-1.0936,2.9648,-9.2980,-1.0428,2.9135,-27.3682,-21.4481,27.2494,0.184834,-0.732475,-0.334867,-0.563186,95295.14,280.81,573.99,139.4286
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0238,-0.0509,0.0513,-9.2741,-1.0936,2.9648,-9.2980,-1.0428,2.9135,-27.3682,-21.4481,27.2494,0.184834,-0.732475,-0.334867,-0.563186,95297.15,280.81,573.82,139.4571
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0238,-0.0509,0.0513,-9.2741,-1.0936,2.9648,-9.2980,-1.0428,2.9135,-27.3682,-21.4481,27.2494,0.184834,-0.732475,-0.334867,-0.563186,95299.16,280.81,573.64,139.4857
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0238,-0.0509,0.0513,-9.2741,-1.0936,2.9648,-9.2980,-1.0428,2.9135,-27.3682,-21.4481,27.2494,0.184834,-0.732475,-0.334867,-0.563186,95301.17,280.81,573.47,139.5143
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0238,-0.0509,0.0513,-9.2741,-1.0936,2.9648,-9.2980,-1.0428,2.9135,-27.3682,-21.4481,27.2494,0.184834,-0.732475,-0.334867,-0.563186,95303.18,280.81,573.30,139.5429
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0238,-0.0509,0.0513,-9.2741,-1.0936,2.9648,-9.2980,-1.0428,2.9135,-27.3682,-21.4481,27.2494,0.184834,-0.732475,-0.334867,-0.563186,95305.19,280.81,573.13,139.5714
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0238,-0.0509,0.0513,-9.2741,-1.0936,2.9648,-9.2980,-1.0428,2.9135,-27.3682,-21.4481,27.2494,0.184834,-0.732475,-0.334867,-0.563186,95307.20,280.81,572.95,139.6000
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0238,-0.0509,0.0513,-9.2741,-1.0936,2.9648,-9.2980,-1.0428,2.9135,-27.3682,-21.4481,27.2494,0.184834,-0.732475,-0.334867,-0.563186,95309.21,280.82,572.78,139.6286
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0238,-0.0509,0.0513,-9.2741,-1.0936,2.9648,-9.2980,-1.0428,2.9135,-27.3682,-21.4481,27.2495,0.184834,-0.732475,-0.334867,-0.563186,95311.22,280.82,572.61,139.6571
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0238,-0.0509,0.0513,-9.2741,-1.0936,2.9648,-9.2980,-1.0428,2.9135,-27.3682,-21.4481,27.2495,0.184834,-0.732475,-0.334867,-0.563186,95313.23,280.82,572.44,139.6857
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0238,-0.0509,0.0513,-9.2741,-1.0936,2.9648,-9.2980,-1.0428,2.9135,-27.3682,-21.4481,27.2495,0.184834,-0.732475,-0.334867,-0.563186,95315.24,280.82,572.26,139.7143
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0238,-0.0509,0.0513,-9.2741,-1.0936,2.9648,-9.2980,-1.0428,2.9135,-27.3682,-21.4481,27.2495,0.184834,-0.732475,-0.334867,-0.563186,95317.25,280.82,572.09,139.7429
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0238,-0.0509,0.0513,-9.2741,-1.0936,2.9648,-9.2980,-1.0428,2.9135,-27.3682,-21.4481,27.2495,0.184834,-0.732475,-0.334867,-0.563186,95319.26,280.82,571.92,139.7714
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0238,-0.0509,0.0513,-9.2741,-1.0936,2.9648,-9.2980,-1.0428,2.9135,-27.3682,-21.4481,27.2495,0.184834,-0.732475,-0.334867,-0.563186,95321.27,280.82,571.75,139.8000
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0238,-0.0509,0.0513,-9.2741,-1.0936,2.9648,-9.2980,-1.0428,2.9135,-27.3682,-21.4481,27.2495,0.184834,-0.732475,-0.334867,-0.563186,95323.28,280.82,571.57,139.8286
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0238,-0.0509,0.0513,-9.2741,-1.0936,2.9648,-9.2980,-1.0428,2.9135,-27.3682,-21.4481,27.2495,0.184834,-0.732475,-0.334867,-0.563186,95325.29,280.82,571.40,139.8571
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0238,-0.0509,0.0513,-9.2741,-1.0936,2.9648,-9.2980,-1.0428,2.9135,-27.3682,-21.4481,27.2495,0.184834,-0.732475,-0.334867,-0.563186,95327.30,280.82,571.23,139.8857
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0238,-0.0509,0.0513,-9.2741,-1.0936,2.9648,-9.2980,-1.0428,2.9135,-27.3682,-21.4481,27.2495,0.184834,-0.732475,-0.334867,-0.563186,95329.31,280.82,571.06,139.9143
